,user,tweet,date_tweet,tweet_id,keyword
662,minoru’s tofu,"if there’s anything that contributes to the quick spread here, it’s the overcrowding. like peak hour crowds is really!! bad!! and public transport can’t even compare to the nus shuttle service. the whole uni will be down if one person falls ill,,,,",2020-02-05 10:20:58,1225001360053043200,"nus,national university of singapore"
663,Bristol Shopping,"Great news for Bristol students from @BootsUK - not only can you get 10% off all year round when you link your Boots Advantage Card with your NUS/TOTUM card or student ID, TODAY AND TOMORROW you'll get double discount when you shop in store! https://t.co/av9EjfGszu https://t.co/7FHPWtWj37",2020-02-05 10:05:08,1224997374692556802,"nus,national university of singapore"
664,Barry F.,@JohnDalehimself @TelePolitics @terrychristian @MrTCHarris I had the benefit of a proper education. It's a pity you appear to gave spent your time in the NUS Common room talking bollox... 😊,2020-02-05 10:04:59,1224997336579035138,"nus,national university of singapore"
665,NUS Connect,"Have you seen our new Elections Hub on NUS Connect?

This is where you'll find all the important documents relating to holding SU elections, including guides, forms, reports as well as case studies from peers in the movement.

Check it out here &gt;&gt; https://t.co/ifbyhDEpfP https://t.co/88J7hWTU6l",2020-02-05 10:00:30,1224996211775758341,"nus,national university of singapore"
666,Glittering Boost Digital Singapore,It's a wrap for GBD Team at SUTD Career and Internship Fair 2020! We are heartened to see that the students are interested in what we do and even approached us to ask more about us! Next up: NUS Career Fest 2020 #students #SUTD #career #internship #fair #singapore #gbdsg #nus https://t.co/ocKO3DWfm0,2020-02-05 09:58:54,1224995807864082432,"nus,national university of singapore"
667,Aneeqah,@Nus_ismahero Can’t wait for my gift 👀 please and thanks,2020-02-05 09:40:53,1224991275344068609,"nus,national university of singapore"
668,Richard 🎩,@Dag_RedFC @StockportCounty @TheVanaramaNL Away fan- does an NUS student card come under concession?,2020-02-05 09:39:47,1224990996360060934,"nus,national university of singapore"
669,Gavin St. James بن سكيبر,"@jongaunt A bit of clarity, it's only a ban on military pers carrying wpns, which they are highly unlikely to do unless CUOTC have done in the past. Fresher's fairs are also organised by a third party not the NUS, so if anything this is just an attention grabber with no substance.",2020-02-05 09:28:06,1224988055142092810,"nus,national university of singapore"
670,Nus,One more sleep and it’s safe Cape Town 🚀🚀🚀,2020-02-05 09:28:00,1224988030961930240,"nus,national university of singapore"
671,Eleanor Hill,@clloyd9 It might be helpful for you to get an idea of what your fellow 'no platformers' mean by the term. If you look at this publication from @nusuk (https://t.co/SYuQkaaSat) you will see that you are indeed talking about no platforming @Docstockk. Hope this is useful. Note p2 par4,2020-02-05 09:22:47,1224986719042273280,"nus,national university of singapore"
672,Carole Ridout🔶🇪🇺🇬🇧,"Hello @Nus_Ghani 
Please explain why you  have voted to oppose any increase in national policing be directed towards neighbourhood policing. 

Especially when feedback from the public shows a clear appetite for more visible policing  @IanChisnall https://t.co/AVGgQoh3cU",2020-02-05 09:17:56,1224985496646049792,"nus,national university of singapore"
673,Julie Vaux DR,Great news for the UK Levy apprenticeship - you are eligible to a NUS card which provides discounts to a variety of essentials from more than 150 High St and online partners. #driukapprenticeships thanks @AmyDeanDRI for sharing! Enjoy your discounted shopping spree! https://t.co/jmN5rtmd0W,2020-02-05 09:09:36,1224983399049416704,"nus,national university of singapore"
674,Middle East Inst-NUS,"At the #StateOfTheUnion, President Trump boasted about the assassination of General Soleimani, his #MiddleEastPeacePlan and the destruction of the ISIS territorial caliphate. He also said that the US is “working to end America’s wars in the Middle East”.

https://t.co/PMF95qvJtm",2020-02-05 09:00:00,1224980984593965056,"nus,national university of singapore"
675,Alex ❄️,@NotTheSurfer nus would have been way less shit if it was just cage matches,2020-02-05 08:58:44,1224980665709596672,"nus,national university of singapore"
676,Braden Davy,"You're not NUS delegates, you're MPs... https://t.co/027lIoXp5j",2020-02-05 08:37:06,1224975223105183745,"nus,national university of singapore"
677,Ralph Hardwick,@LISWOfficial @Nus_Ghani @HouseofCommons @IMOHQ @NLawGlobal @Foresight_Int What action is being taken to reduce the environmental impact of existing vessels? The truth is......,2020-02-05 08:20:31,1224971050196328448,"nus,national university of singapore"
678,Anon,#StellaSwainCambridgeUniversity In land of the pig ignorant Stella proclaims ‘triggering’(a bit like tinnitus but not real)may occur if military personnel r seen by her cult.Roll up roll up NUS Let’s Desecrate Graves of Cambridge War Dead! @Cambridge_Uni https://t.co/n0g34HE2Ud,2020-02-05 08:03:48,1224966841585623041,"nus,national university of singapore"
679,Chao,"w2hitez are the ones always reporting black people on this platform?, is this platform designed to control our thinking and train nus to be channeled in a certain way? not me try and block you and twitter? https://t.co/LRGdBGFbwG",2020-02-05 07:35:00,1224959594272784387,"nus,national university of singapore"
680,Markets,"#Sinagpore turning into a #quaranrtine #university zone.

Some students from four blocks of Prince George’s Park Residences at the National University of Singapore (#NUS) said chaos ensued after they learnt they had to move out to make way for quarantine facilities for the ....",2020-02-05 07:33:06,1224959115513888770,"nus,national university of singapore"
681,Experimental Marine Ecology Laboratory,"NEW PAPER ALERT! Our undergrad research student Nicholas Seng has published his first paper! Early evidence of #microplastics on #macroalgae and #seagrass in Singapore. 

@CSIRO | Marine and Freshwater Research
@jenjennyfong
@NUSResearch
https://t.co/LuCcaJUw1A",2020-02-05 07:27:16,1224957647331315712,"nus,national university of singapore"
682,Yeow-Tong Chia,"@WeiyuZ argues that social media is a space, rather than communicative channel #cnm #nus https://t.co/f3MAQeIVAU",2020-02-05 07:09:11,1224953096796688384,"nus,national university of singapore"
683,Baseball News Source,Nu Skin Enterprises $NUS Scheduled to Post Earnings on Wednesday  https://t.co/8usEvgCCxe,2020-02-05 06:51:41,1224948692618285057,"nus,national university of singapore"
684,US Banking News,Nu Skin Enterprises $NUS Scheduled to Post Earnings on Wednesday https://t.co/MJq6ThaM2j #stocks,2020-02-05 06:50:47,1224948464825651200,"nus,national university of singapore"
685,Ticker Report,Nu Skin Enterprises $NUS Scheduled to Post Earnings on Wednesday https://t.co/VlckjGeiBJ,2020-02-05 06:49:26,1224948127335092224,"nus,national university of singapore"
686,TYTUS By.Tytus,"um was them nus gunshots in holland
plz tell me it wasnt",2020-02-05 06:23:07,1224941504487198720,"nus,national university of singapore"
687,Pinoy CAD+,I just voted NUS School of Design,2020-02-05 06:07:05,1224937468895494144,"nus,national university of singapore"
688,ChennaiPublicSchool,"CPS-ANNANAGAR-‘Smart Minds, Smart Habitats’ – CPSites mentored by NUS professors https://t.co/OVvHxeRBfj https://t.co/kn6FcLpT1l",2020-02-05 06:05:00,1224936946356641793,"nus,national university of singapore"
689,iwbselangor,"Prof. Madya Dr. Maznah Mohamad is an Associate Professor and Head of the Department of Malay Studies, National University of Singapore (NUS). She was formerly with the School of Sciences, &amp; Director of Kanita (Women’s Development Research Centre) at Universiti Sains Malaysia USM https://t.co/ZC0ANMFqfY",2020-02-05 05:44:14,1224931717024120833,"nus,national university of singapore"
690,Karlito's Way,P nus would be clutch that is all please continue your morning routines my whore moans are expeditiously out of norm for this hour,2020-02-05 05:23:30,1224926501948346369,"nus,national university of singapore"
691,Oya Opportunities,"Fully Funded Scholarships at National University of Singapore
|| Follow us for college guidance ||
#collegeapplication #studyinusa #oyaschool #uscollege #usscholarships #collegeessay #gpa #ungraduate #financialaid #SAT #IELTS #ACT… https://t.co/Ku4dX8riyz https://t.co/wpuqkO2o26",2020-02-05 05:17:44,1224925048789766145,"nus,national university of singapore"
692,Chocolate Marshmellow,@aliminati_ BITCH FUCK U I WENT TO LOOK AND I AM IN THE NUS CANTEEN WTF,2020-02-05 05:15:18,1224924437394284544,"nus,national university of singapore"
693,🏳️‍🌈 chrono cross my heart and hope to die ✝️,these beach bums look suspiciously like Nus...,2020-02-05 05:13:17,1224923929027854336,"nus,national university of singapore"
694,Walter L. Ford III,"Nevada Union Lady Miners improve to 14-11 overall and 4-3 in FVL play with a 54-43 victory over Oakmont. NUs Aijah King leads the way with 22 points. 
@numiners @TheUnion @TheUnionSports",2020-02-05 05:02:26,1224921197831282688,"nus,national university of singapore"
695,ᴶⁱˢᵘⁿᵍ //is softie🥺🥺,Oh nus oomfie s' posting porn😳🥺,2020-02-05 04:46:39,1224917228207796225,"nus,national university of singapore"
696,Gabriel Albert,@jschaeffer84 Would it be classy of conservatives to say we hope Michelle Obama comes down with Stage 4 breast cancer? That Barrack get cancer of the Nus from all his college days buggery?,2020-02-05 04:41:44,1224915991739670528,"nus,national university of singapore"
697,SwingTraderStocks,"Most here are early birds, but some are ready for flight. Stochastic momentum bottom swing. $LPI $LXU $MG $MIK $MOV $MR $MTZ $NE $NEU $NMM $NNA $NTR $NUE $NUS $OCN $OIS $PBF $PEI $PHX $PSX $QD $RM $RRD $RTW $S $SB $SD $SFM $SHG $SND $SSL $TC $TGP $TK $TOT $TSE $TUP $UAL",2020-02-05 04:33:26,1224913899612340224,"nus,national university of singapore"
698,C3A,"Some simple, easy to do magic acts that you can use to amuse and amaze family and friends. https://t.co/mx9Aktk13j https://t.co/1hoPp7mwhJ",2020-02-05 04:00:26,1224905595767218176,"nus,national university of singapore"
699,C3A,Create your own soap using your own flair and creativity. https://t.co/71qYyZmQNy https://t.co/XTQjbBUOpY,2020-02-05 04:00:26,1224905595716849667,"nus,national university of singapore"
700,Middle East Inst-NUS,"The assassination of Qassem Soleimani was a break from past American practice regarding targeted killings. The question now is whether other countries, including Iran, will do the same, and whether the US has anyone else in its sights.

https://t.co/T05lu0RieS",2020-02-05 04:00:00,1224905486874464256,"nus,national university of singapore"
701,Nusret Pjetrovic,@BleacherReport Big fucking deal,2020-02-05 03:59:39,1224905398915944449,"nus,national university of singapore"
702,Lee Kuan Yew School,Is President Rodrigo Duterte leading a fight against #Philippine's drug trade or its citizens? @lenirobredo answers this question with the country's rising extrajudicial killings. Global-is-Asian has more: https://t.co/B0lY0IchMA https://t.co/nwiH4mMiGv,2020-02-05 03:39:31,1224900333563863040,"nus,national university of singapore"
703,數位荒原,"Connected Histories, Cosmopolitan Cities – Toward Inter-Imperial and Trans-Colonial Histories of Cities in Asia, 1800-1960 https://t.co/fqtG69Agyn",2020-02-05 03:19:00,1224895168538529793,"nus,national university of singapore"
704,John Bridges,@KNP2BP @k45cal @RepMaxineWaters Poverty Pimp Waters lives as far from her ghetto bound constituents as possible. I hope her opponent sponsors nus tours of her home so constituents can see for themselves. https://t.co/yszzeOroA6,2020-02-05 03:12:16,1224893474295537665,"nus,national university of singapore"
705,NUS Law,"NUS Law welcomes visiting faculties Prof Christopher Sprigman, Prof Andrew Christie and A/P Norman Ho (not in pic) for this semester. https://t.co/u9gfPQ8KPr",2020-02-05 03:11:32,1224893289431592960,"nus,national university of singapore"
706,McDaygo,@JamesHesch2 &amp; up the *nus,2020-02-05 03:04:01,1224891397540646913,"nus,national university of singapore"
707,CIL TRILA,Indonesia here we come! #TRILA workshop will be held on 20-21 March 2020 in Jakarta. Scholars from different academic institutions in Indonesia are welcome. https://t.co/5opC1cppI4 https://t.co/earb8HSIuS,2020-02-05 02:52:48,1224888575700819968,"nus,national university of singapore"
708,Jeff Davis Show,"1996, 1997

#GodofAbraham
#Jesus

Exclusive

#video 

1993
Waco Massacre Reports

#Twitter #Google #GooglePhotos 
#instagram #mix #Tumblr 
#Pinterest #Facebook 

Branch Davidian Survivors

#Legendary
#jeffdavisshow 

#YouTube

Where Legends are Made
- jd

https://t.co/gI5GNNNkIn https://t.co/ivNCjawQiS",2020-02-05 02:04:45,1224876484835364864,"nus,national university of singapore"
709,Anal Genocide,@EcarlateFennec @LeBouseuxMag Tomber*,2020-02-05 02:04:04,1224876311312838657,"nus,national university of singapore"
710,Nusret Pjetrovic,Allah is great https://t.co/K6w0mLgzpD,2020-02-05 01:40:34,1224870397503557632,"nus,national university of singapore"
711,Vivien Chen,So pleased to see two @CALS_NUS young scholars receiving highly commended awards at the Corporate Law Teachers Association conference #CLTA2020 @MonashBusiness  Heartiest congratulations to Alan and Lance! @Neo_Jaclyn @VUmakanth https://t.co/9ntyRIxib5,2020-02-05 01:30:49,1224867944099827712,"nus,national university of singapore"
712,SuperLawyer,"Leoni Mahanta, Trademark Attorney, AMSS on work experience and LL.M from NUS in IPR https://t.co/FhiYSYg9Ey",2020-02-05 01:26:18,1224866809033064448,"nus,national university of singapore"
713,𝘾𝙖𝙥𝙩 𝙍𝙖𝙗𝙞𝙣𝙙𝙚𝙧 𝙎𝙞𝙣𝙜𝙝 77K,@Liv_Seafarers @Nus_Ghani @Mersey_Maritime @PeelPorts We hope there will be more Seafarer Centres (earlier called Seaman or Mariners Club) during the watch of the minister @Nus_Ghani in earlier years there were Seamen clubs in all major ports but they slowly disappeared with the demise of the UK flag shipping industry!,2020-02-05 01:08:59,1224862450471727104,"nus,national university of singapore"
714,Middle East Inst-NUS,"The “long-range, long flight, multi-mission and payload-carrying strategic aircraft” will be unveiled at the Singapore Airshow 2020. The drone is the product of  nearly 50 years of IAI experience and 1.8 million combined flight hours. 

https://t.co/XtjpZkU2is",2020-02-05 01:04:09,1224861234891124736,"nus,national university of singapore"
715,Singapore SLING,"@AndrewNoymer @AndrewALover in truth, this is one occasion when we're hoping we don't have very much data in Singapore...",2020-02-05 00:12:01,1224848114546171904,"nus,national university of singapore"
716,Steven Gibson 🇬🇧,"@BulkDistributor @Nus_Ghani nus would turn up to the opening of an envelope,no wonder grayling was always in so much trouble :)",2020-02-05 00:06:20,1224846683990822912,"nus,national university of singapore"
717,lilbrobrad,@ihartter Nus a man?,2020-02-04 23:02:36,1224830645379092480,"nus,national university of singapore"
718,Pat,Shadow to run all future NUS elections,2020-02-04 22:56:50,1224829193751613440,"nus,national university of singapore"
719,🌹 Sam(ir) 🥰,@Nick_OTeene Tbh I only have student credentials because before I dropped out I bought a 3year student NUS card. 😈🛠️💲,2020-02-04 22:52:55,1224828207305756675,"nus,national university of singapore"
720,Jimmy David Romero,"Racist incidents at UK universities have risen by more than 60 per cent in two years, figures show https://t.co/1l8Z7ANYFd",2020-02-04 22:41:32,1224825341543362560,"nus,national university of singapore"
721,inauspicious af,Don’t tell me I can’t use the term school night I have a NUS card. Fuck you.,2020-02-04 22:28:39,1224822102307561473,"nus,national university of singapore"
722,Jane Saggers,"@wesstreeting @Nus_Ghani at https://t.co/a9CpxVYgsG 
please contact@spectrumcourses.co.uk",2020-02-04 22:22:33,1224820566504476672,"nus,national university of singapore"
723,Jane Saggers,"@wesstreeting thank you for your Commons question to @Nus_Ghani - what is the timescale of ""shortly"". We are already offering training with a national database which meets government requirements.",2020-02-04 22:21:58,1224820419947003907,"nus,national university of singapore"
724,bio,"@gettheloutasia @nus_trans You want to get the L out?
Cool get out.  No one's keeping you.
Leave.
Stay out of the lbgtq+ community and piss right off.  Yes the L is still there for the majority of lesbians who aren't transphobes like you.",2020-02-04 22:10:19,1224817487612645376,"nus,national university of singapore"
725,Pat,@dbrts Iowa makes NUS elections seem democratic hey,2020-02-04 22:04:02,1224815906255265797,"nus,national university of singapore"
726,Mike Hanson Archives,"Hey guys, we just posted a video on all 3 of our channels MikeHanson Archives, Hanson Archives, and Waco Archives 
Check it out! ⬇️⬇️
https://t.co/raiMHscAn0 https://t.co/vRsQ0OiBbD",2020-02-04 22:01:05,1224815164895170562,"nus,national university of singapore"
727,The Pakistan Post,Fully Funded Scholarships at National University of Singapore https://t.co/3DjUgzOI1i https://t.co/265keL6XEG,2020-02-04 21:28:41,1224807009586962434,"nus,national university of singapore"
728,Elson Tan,"Honours Project | One year passed by so crazily fast. Whole of 2019 in NCCS for my honours project. The first semester, I had to run around like mad. On certain days, I have to be in NTU, NUS, NCCS, PGP all in one… https://t.co/0XxFGbt3EA",2020-02-04 21:26:59,1224806579704344576,"nus,national university of singapore"
729,𝚍𝚎𝚎 ⁷ :),@PurpleingArmy 🥺🥺🥺 OMG NUS YOURE A SOFITE WITH THE LOCK AND HOME SCREEN,2020-02-04 21:22:48,1224805527491772416,"nus,national university of singapore"
730,Rachel Cashman,@helengoth @mcashmanCBE @IainDale Amazing - he is kind. I will forever be grateful to for him coming to Blackpool &amp; speaking at a rally to support me before one of my NUS elections. And quietly supportive ever since. Do listen to the interview @LBC it was really moving and beautiful about life love and politics.,2020-02-04 21:18:01,1224804323613380615,"nus,national university of singapore"
731,virgin VanDyke,@thecocoapod_ Why? I like the ...nus,2020-02-04 21:17:30,1224804193514340352,"nus,national university of singapore"
732,Engineering Daily,[Job] Research Assistant | Company: National University of Singapore | Location: Queenstown S00  Singapore | #Queenstown #Biomedical #Engineering #Jobs | More info at  https://t.co/180ZahSJsb,2020-02-04 20:52:23,1224797874262880259,"nus,national university of singapore"
733,Engineering Daily,[Job] Research Fellow | Company: National University of Singapore | Location: Queenstown S00  Singapore | #Queenstown #Biomedical #Engineering #Jobs | More info at  https://t.co/7t2zkTd7Wj,2020-02-04 20:51:59,1224797774828441605,"nus,national university of singapore"
734,Engineering Daily,[Job] Research Assistant | Company: Duke NUS graduate medical school Singapore | Location: Outram S00  Singapore | #Outram #Biomedical #Engineering #Jobs | More info at  https://t.co/wfTZ4PFsP2,2020-02-04 20:51:29,1224797649162964997,"nus,national university of singapore"
735,Alejandra Núñez S,@GillianA @sexeducation @NetflixUK Que guapo sujeto! Even thoug I’m not a big fan of los weros 🥰😉,2020-02-04 20:50:03,1224797287974502400,"nus,national university of singapore"
736,Abdul-Fattagh Dollie,@em_tee_jy18 @Nus_ismahero I can’t wait 😍,2020-02-04 20:38:57,1224794491606982656,"nus,national university of singapore"
737,Darth Faded (World Champion),@Nus_ismahero @rugbyworldcup @rugbypeoplenet Its unnecessary. They should indicate that it's the Women's World Cup. Im sure the women wont mind,2020-02-04 20:35:08,1224793533665640456,"nus,national university of singapore"
738,Nus,@faya_04 @rugbyworldcup @rugbypeoplenet Confuse ray had me as well,2020-02-04 20:33:35,1224793144916631560,"nus,national university of singapore"
739,Darth Faded (World Champion),@Nus_ismahero @rugbyworldcup @rugbypeoplenet I know lol. I just had lis to add to the confusion😂,2020-02-04 20:32:51,1224792958190440448,"nus,national university of singapore"
740,Nus,@faya_04 @rugbyworldcup @rugbypeoplenet It’s the women’s World Cup,2020-02-04 20:28:41,1224791908259631106,"nus,national university of singapore"
741,Malak - they/them,@io_thai It's our last chance to save NUS liberation 🥴🥴🥴,2020-02-04 20:21:41,1224790147797016581,"nus,national university of singapore"
742,john lawless,@EON_gamingHD I dont have the stickers on the shell as i washed it and they came off but the cpu inside says nus-cpu- 03 - 1 i got it on ebay didnt have it from new but i tried s-video for pal consoles made with the specal cap in it from console goods no picture,2020-02-04 20:20:24,1224789825955487749,"nus,national university of singapore"
743,decolonise ur thirst,@MalakJM__ nus is not worth it go to la babe,2020-02-04 20:20:15,1224789788936503300,"nus,national university of singapore"
744,Recherche animale,#Butterflies🦋🦋🦋 can acquire new scent preferences and pass these on to their offspring 😮😮👍👍https://t.co/MkPT2E1j7A @NUSingapore https://t.co/yllrRMa1N4,2020-02-04 20:20:05,1224789743931744263,"nus,national university of singapore"
745,TheUckfieldEditor,"And whilst I’m at it - @Nus_Ghani, have a word with your colleagues at DfT will you about Southern’s current performance!",2020-02-04 20:19:56,1224789708489838593,"nus,national university of singapore"
746,EON,"@jlawless2690 Gotcha! 

What region is it from? We have a Funtastic NUS-001(EUR) NUS-UKV-1 and it seems to be working with s-video.",2020-02-04 20:13:41,1224788136263409664,"nus,national university of singapore"
747,Malak - they/them,My cousin's wedding in LA is on 29th of March. NUS National Conference begins on 31st March. Do I:,2020-02-04 20:13:01,1224787967744598019,"nus,national university of singapore"
748,Bradathon Nu (Late Night Drink Releases Tonight!),"First and foremost, do you want to support me? Do you think my comics are worth the time? Find out here!
https://t.co/tROhzL85WY
I will also be posting my comics to Tapas to celebrate my upcoming series which will also be posted there! 
https://t.co/i9b82Ge9eB",2020-02-04 20:03:10,1224785490387202049,"nus,national university of singapore"
749,disco_biscuit,@Nus_ismahero Just don't let Dollie vang a tiep on it before you...,2020-02-04 20:01:05,1224784963410722817,"nus,national university of singapore"
750,Nusrat Ghani MP,Superb Showcase of 🇬🇧 shipping &amp; ports all gathering to celebrate centenary of @ukshipping with HRH Princess Royal. @transportgovuk https://t.co/k8MdtN4LdZ,2020-02-04 19:45:09,1224780955732402182,"nus,national university of singapore"
751,Marlins,"@ukshipping, @VikingCrew1 Thank you for a very enjoyable evening, with HRH Princess Royal and @Nus_Ghani emphasising the importance of #shipping to the UK economy and the global #maritime industry. https://t.co/ENVe31wLdg",2020-02-04 19:42:40,1224780329828933634,"nus,national university of singapore"
752,Tamara Alexis ‘Mrs. Putin’,"‘ one step forward , two steps back ‘ that’s an alien phrase . Mercury  Venus ... Wazaaa up went down t’ own people . Joy NUS ‘ Saturn’s here on cash ‘ btw real time invasion signs prove ‘ change was Done ✅ to death ‘ new balance ‘ heidi’s project run way ? In a manger yes .",2020-02-04 19:27:52,1224776603294629899,"nus,national university of singapore"
753,Dr Thomas Smith 🔥🌏,"@kclsu why do you make it so difficult for members of other SU's to enter your venues? When I was a student, membership of NUS was all that was needed. Trying to arrange a joint LSE/KCL event is difficult unless you know the names of attendees 😐",2020-02-04 19:23:44,1224775563409268737,"nus,national university of singapore"
754,Spiked Takes,@Irritatedllama You are a authoritarian snowflake because of the NUS,2020-02-04 19:18:14,1224774179909767171,"nus,national university of singapore"
755,Lindi Chen,@lizhong_nus_lfc @TrollFootball Very bad !,2020-02-04 19:12:36,1224772764734652416,"nus,national university of singapore"
756,Nus,@em_tee_jy18 Damn straight,2020-02-04 19:00:57,1224769829749633024,"nus,national university of singapore"
757,Bod,@ClassicLibScot @rupertevelyn @LinTennant12 @itvnews Since Thatcher agreed with the NUS to lobby the EU to make quotas sellable on the open market?,2020-02-04 18:57:17,1224768910236553216,"nus,national university of singapore"
758,Omar Nuñez Saucedo,@LimitedRunGames D: can we know alteast if there is going to be a CE?,2020-02-04 18:55:46,1224768528127004674,"nus,national university of singapore"
759,Limited Run Games,@omar_nus No news at this time. Stay tuned! -L,2020-02-04 18:54:25,1224768187532828672,"nus,national university of singapore"
760,Nusret Pjetrovic,@kevsrios You mean juggle *,2020-02-04 18:51:34,1224767471560941568,"nus,national university of singapore"
761,Omar Nuñez Saucedo,"@LimitedRunGames folks, when are the rest of the vita games going up for sale? i think is just super meatboy and papers please.",2020-02-04 18:46:09,1224766108084981761,"nus,national university of singapore"
762,Amy Dean,Apprenticeships are so worth the work and dedication requires to complete! Not only will I gain additional qualifications but I am also officially a student and have just received my NUS card! Yay! Bring on the savings! #lifeatdiamond #apprenticeships #lovewhereyouwork https://t.co/p2OX3PaA30,2020-02-04 18:32:59,1224762792051380224,"nus,national university of singapore"
763,NUS Community,Black History Month: Let's revive healthy soul food. It's more than just fried chicken. https://t.co/IJZdA4tQBM via @usatoday,2020-02-04 18:29:51,1224762005149515776,"nus,national university of singapore"
764,Terry D,@fogatwick @TomTugendhat @Nus_Ghani @GregClarkMP @Kent_cc @transportgovuk @grantshapps Went from 4 aircraft an hour to 30 overnight 6 years ago! @TomTugendhat @CommonsTrans,2020-02-04 18:11:49,1224757467558678528,"nus,national university of singapore"
765,Venus,Always &lt;3 https://t.co/L0G5em9Gzl,2020-02-04 18:08:45,1224756695458598917,"nus,national university of singapore"
766,Networkofnews Phili,"After an impressive rookie year, National University's Jennifer Nierva has set a lofty target for herself as a sophomore –... https://t.co/JTU6bRUoGR",2020-02-04 18:02:04,1224755011160199168,"nus,national university of singapore"
767,Foxtrot Oscar Gatwick,"Come on Terry - you must have noticed planes whining over at head height when you moved there; or do you suspect that something may have changed and our MPs have ignored it?

@TomTugendhat @Nus_Ghani @GregClarkMP @Kent_cc @transportgovuk @grantshapps keep on cashing the cheques https://t.co/zDNCvK9R41",2020-02-04 17:58:42,1224754165739589633,"nus,national university of singapore"
768,basti,@degiroeu why all these cryptic names? https://t.co/RF5mw02M7b,2020-02-04 17:56:01,1224753489697550338,"nus,national university of singapore"
769,Bradathon Nu (Late Night Drink Releases Tonight!),"@M_Rose_Media Hey all! I’m a comic writer working on a few projects! Posting my short projects here!  https://t.co/vHXLNR5JVY Patreon Here: https://t.co/aOUwXFejhh (tryna get that $25 goal for some more horror comics of your choosing!) 
You should check out @SkyandKai and @lettuceatron!!",2020-02-04 17:51:18,1224752301296046080,"nus,national university of singapore"
770,It's No Joke!,Anyone can drive for Uber...😳@ShaunBaileyUK @LondonAssembly @SadiqKhan @TfL @CarolinePidgeon @Heidi_LDN @Nus_Ghani @wesstreeting @IainDale @MayorofLondon @metpoliceuk @Councillorsuzie @prwhittle @davidkurten @MPIainDS @TheLTDA @theousherwood @patel4witham https://t.co/m4Bo0WUcW1,2020-02-04 17:38:49,1224749160806699009,"nus,national university of singapore"
771,Dominique Heinke,"@EpiEllie @nus_sling As someone who was made very sick by mold, I don't think we should ignore mold cases either! https://t.co/RTk1Dr3IkQ",2020-02-04 17:37:24,1224748805259702272,"nus,national university of singapore"
772,Stock News Now,"$NUS:

New SEC Filing for NUS: Form SC 13G/A (No. 0000834237-20-002320):

https://t.co/vXrR4Iua5b",2020-02-04 17:22:12,1224744981329600514,"nus,national university of singapore"
773,UnisResistBorders #BordersKillKnowledge,"@UnisNotBorders reached out earlier last month to @nusuk officers &amp; we hope @ZamzamMCR, @fopeolaleye can join @robertmurtagh1 later this month as we discuss ways in which the NUS can join us in working towards ending the #HostileEnvironment &amp; border controls in our unis.",2020-02-04 17:15:25,1224743273803272193,"nus,national university of singapore"
774,SIREN.,"TELL US ABOUT YOURSELF

1. Joanna
2. Single
3. Better in time - Leona Lewis
4. More than 4 thousand or so
5. Kkt
6. C
7. National University of Singapore 
8. Singapore 
9. None
10. 6
11. People who like to mingle in other businesses.
12. 2018
13. Myself
14. Let's get to know more",2020-02-04 17:11:31,1224742291060871168,"nus,national university of singapore"
775,NUS-USI,"Thanks to @uuponline leader @SteveAikenUUP and MLA @RobbieButlerMLA for meeting with us today to discuss key issues for students in Northern Ireland, including tuition fees and Erasmus+ https://t.co/bxeZH08ofz",2020-02-04 17:10:18,1224741984159567873,"nus,national university of singapore"
776,Nusy🌸,@IJust_Thought Never give up when the going gets tough. Never quit at the first sign of difficulty. Life was never meant to be easy; it’s a constant struggle with lows and highs. The times when it’s most important to persevere are the times that you will be most tested. Keep going -mufti menk,2020-02-04 17:05:44,1224740837655007232,"nus,national university of singapore"
777,Dept for Transport,"This week @Nus_Ghani met young people looking to kick start their career in the transport sector at @TfL Get into Transport Apprenticeship Fair. Find out how apprenticeships could help you get a career in the industry of your choice
👉 https://t.co/SxHHVplEo5 #NAW2020 #LookBeyond https://t.co/OUxwigGFBh",2020-02-04 16:50:07,1224736907352997888,"nus,national university of singapore"
778,disco_biscuit,@Nus_ismahero You've been sleeping in the same cot since 1 years old?,2020-02-04 16:40:33,1224734497737969665,"nus,national university of singapore"
779,Li Zhong,@TrollFootball Not funny,2020-02-04 16:13:34,1224727706945744896,"nus,national university of singapore"
780,ICA Comp Methods,"Need new summer plans?

Check out the 9th IPSA-NUS Summer School for Social Science Research Methods @NUSingapore on July 6-17, 2020. One &amp; two week courses including Network Analysis &amp; Computational Text Analysis. 

➡️https://t.co/SawxWz6TCq

#ComputationalMethods @MethodsSchool https://t.co/YBigv82TRq",2020-02-04 16:07:52,1224726274423369733,"nus,national university of singapore"
781,NUS Scotland,Less than a week to go until the deadline for the NUS Scotland Awards 2020. Next up we're looking at the Education Award. Has your students' associations undertaken a project to increase access to or attainment in post-16 education? Tell us about it! https://t.co/cgvlJoiXQQ https://t.co/XaEysGgW2o,2020-02-04 16:04:28,1224725416067444737,"nus,national university of singapore"
782,ABS-CBN News Sports,UAAP: NU's Nierva sets sights on Best Libero award https://t.co/lXv6JwkjoR,2020-02-04 15:59:06,1224724065077714944,"nus,national university of singapore"
